#{"t_start": 1681722424.9679146, "env_id": null}
r,l,t
54.8,116,825.397162
55.0,116,825.870144
54.9,116,826.347746
54.9,116,826.817519
54.9,116,827.290257
55.0,116,827.763486
54.9,116,828.238036
54.7,116,828.708716
54.8,116,829.170993
55.0,116,829.644721
54.7,116,830.125971
54.9,116,830.604556
55.0,116,831.080292
54.8,116,834.48577
55.0,116,834.967024
55.1,116,835.45282
54.7,116,835.943033
54.6,116,836.428413
54.5,116,836.923752
54.9,116,837.418546
54.7,116,837.899223
55.0,116,838.489706
55.1,116,838.965003
54.7,116,839.510599
54.9,116,840.027293
54.8,116,840.579881
54.9,116,841.141796
55.1,116,841.67566
55.1,116,842.229652
54.8,116,842.786039
54.7,116,846.191285
54.8,116,846.663847
54.9,116,847.138
55.1,116,847.609734
55.1,116,848.081905
54.7,116,848.561522
54.9,116,849.041817
54.9,116,849.52083
55.0,116,849.991013
54.9,116,850.464813
54.6,116,850.939297
55.0,116,851.410397
55.0,116,851.887135
55.0,116,852.358268
54.7,116,852.833744
54.9,116,853.310035
55.0,116,853.781711
54.8,116,854.258307
