#{"t_start": 1681798896.7732599, "env_id": null}
r,l,t
127.7,156,961.888731
128.7,156,962.459253
128.3,156,963.017425
128.2,156,963.585134
128.7,156,964.155289
128.4,156,964.718707
127.6,156,965.305166
128.3,156,965.871628
128.2,156,969.421616
128.1,156,970.008272
128.3,156,970.599482
128.9,156,971.172154
128.0,156,971.736686
128.5,156,972.301685
128.7,156,972.882804
128.0,156,973.459496
127.6,156,974.043267
128.7,156,974.631007
128.5,156,975.201921
128.1,156,975.782594
127.7,156,976.367376
127.6,156,979.93484
128.7,156,980.617866
128.5,156,981.324846
128.8,156,981.957714
128.4,156,982.587079
128.5,156,983.230278
128.3,156,983.806991
127.9,156,984.369479
128.1,156,984.943575
128.9,156,985.511415
128.6,156,986.081449
128.3,156,986.651113
127.7,156,987.224285
128.3,156,987.791635
128.2,156,991.319203
128.5,156,991.885751
127.9,156,992.487167
128.2,156,993.057707
127.8,156,993.619629
128.2,156,994.217602
129.1,156,994.797986
127.8,156,995.36492
126.0,156,995.980452
128.6,156,996.566424
128.0,156,997.14098
128.7,156,997.718365
127.8,156,998.329585
127.8,156,1001.896603
128.8,156,1002.467501
126.4,156,1003.110775
129.2,156,1003.708981
127.7,156,1004.269951
128.6,156,1004.863638
127.9,156,1005.43844
128.4,156,1006.01245
